 400.37 0.351274  4.21665   1.0190   0.0000   0.0000   1.0190
 400.43 0.351286  4.22251   1.0213   0.0000   0.0000   1.0213
 400.50 0.351298  4.22837   1.0229   0.0000   0.0000   1.0229
 400.57 0.351310  4.23423   1.0236   0.0000   0.0000   1.0236
 400.64 0.351322  4.24009   1.0222   0.0000   0.0000   1.0222
 400.71 0.351334  4.24596   1.0166   0.0000   0.0000   1.0166
 400.78 0.351346  4.25182   1.0054   0.0000   0.0000   1.0054
 400.85 0.351358  4.25768   0.9900   0.0000   0.0000   0.9900
 400.92 0.351370  4.26354   0.9745   0.0000   0.0000   0.9745
 400.99 0.351382  4.26940   0.9640   0.0000   0.0000   0.9640
 401.06 0.351394  4.27526   0.9617   0.0000   0.0000   0.9617
 401.13 0.351406  4.28112   0.9679   0.0000   0.0000   0.9679
 401.19 0.351418  4.28698   0.9788   0.0000   0.0000   0.9788
 401.26 0.351430  4.29284   0.9897   0.0000   0.0000   0.9897
 401.33 0.351442  4.29870   0.9972   0.0000   0.0000   0.9972
 401.40 0.351454  4.30456   1.0009   0.0000   0.0000   1.0009
 401.47 0.351466  4.31042   1.0024   0.0000   0.0000   1.0024
 401.54 0.351478  4.31628   1.0038   0.0000   0.0000   1.0038
 401.61 0.351490  4.32214   1.0060   0.0000   0.0000   1.0060
 401.68 0.351502  4.32800   1.0088   0.0000   0.0000   1.0088
 401.75 0.351514  4.33386   1.0125   0.0000   0.0000   1.0125
 401.82 0.351526  4.33972   1.0175   0.0000   0.0000   1.0175
 401.89 0.351538  4.34558   1.0227   0.0000   0.0000   1.0227
 401.95 0.351550  4.35144   1.0257   0.0000   0.0000   1.0257
 402.02 0.351562  4.35730   1.0256   0.0000   0.0000   1.0256
 402.09 0.351573  4.36316   1.0245   0.0000   0.0000   1.0245
 402.16 0.351585  4.36902   1.0255   0.0000   0.0000   1.0255
 402.23 0.351597  4.37488   1.0298   0.0000   0.0000   1.0298
 402.30 0.351609  4.38074   1.0354   0.0000   0.0000   1.0354
 402.37 0.351621  4.38660   1.0395   0.0000   0.0000   1.0395
 402.44 0.351633  4.39246   1.0406   0.0000   0.0000   1.0406
 402.51 0.351645  4.39832   1.0404   0.0000   0.0000   1.0404
 402.58 0.351657  4.40419   1.0417   0.0000   0.0000   1.0417
 402.65 0.351669  4.41005   1.0456   0.0000   0.0000   1.0456
 402.71 0.351681  4.41591   1.0504   0.0000   0.0000   1.0504
 402.78 0.351693  4.42177   1.0539   0.0000   0.0000   1.0539
 402.85 0.351705  4.42763   1.0546   0.0000   0.0000   1.0546
 402.92 0.351717  4.43349   1.0532   0.0000   0.0000   1.0532
 402.99 0.351729  4.43935   1.0527   0.0000   0.0000   1.0527
 403.06 0.351740  4.44521   1.0560   0.0000   0.0000   1.0560
 403.13 0.351752  4.45107   1.0623   0.0000   0.0000   1.0623
 403.20 0.351764  4.45693   1.0687   0.0000   0.0000   1.0687
 403.27 0.351776  4.46279   1.0734   0.0000   0.0000   1.0734
 403.34 0.351788  4.46865   1.0773   0.0000   0.0000   1.0773
 403.41 0.351800  4.47451   1.0816   0.0000   0.0000   1.0816
 403.47 0.351812  4.48037   1.0863   0.0000   0.0000   1.0863
 403.54 0.351824  4.48623   1.0907   0.0000   0.0000   1.0907
 403.61 0.351836  4.49209   1.0939   0.0000   0.0000   1.0939
 403.68 0.351848  4.49795   1.0963   0.0000   0.0000   1.0963
 403.75 0.351860  4.50381   1.0981   0.0000   0.0000   1.0981
 403.82 0.351871  4.50967   1.0997   0.0000   0.0000   1.0997
 403.89 0.351883  4.51553   1.1013   0.0000   0.0000   1.1013
 403.96 0.351895  4.52139   1.1029   0.0000   0.0000   1.1029
 404.03 0.351907  4.52725   1.1045   0.0000   0.0000   1.1045
 404.10 0.351919  4.53311   1.1058   0.0000   0.0000   1.1058
 404.17 0.351931  4.53897   1.1060   0.0000   0.0000   1.1060
 404.24 0.351943  4.54483   1.1038   0.0000   0.0000   1.1038
 404.30 0.351955  4.55069   1.0974   0.0000   0.0000   1.0974
 404.37 0.351966  4.55655   1.0873   0.0000   0.0000   1.0873
 404.44 0.351978  4.56241   1.0771   0.0000   0.0000   1.0771
 404.51 0.351990  4.56828   1.0716   0.0000   0.0000   1.0716
 404.58 0.352002  4.57414   1.0730   0.0000   0.0000   1.0730
 404.65 0.352014  4.58000   1.0786   0.0000   0.0000   1.0786
 404.72 0.352026  4.58586   1.0823   0.0000   0.0000   1.0823
 404.79 0.352038  4.59172   1.0809   0.0000   0.0000   1.0809
 404.86 0.352050  4.59758   1.0776   0.0000   0.0000   1.0776
 404.93 0.352061  4.60344   1.0763   0.0000   0.0000   1.0763
 405.00 0.352073  4.60930   1.0749   0.0000   0.0000   1.0749
 405.06 0.352085  4.61516   1.0688   0.0000   0.0000   1.0688
 405.13 0.352097  4.62102   1.0618   0.0000   0.0000   1.0618
 405.20 0.352109  4.62688   1.0644   0.0000   0.0000   1.0644
 405.27 0.352121  4.63274   1.0800   0.0000   0.0000   1.0800
 405.34 0.352132  4.63860   1.0989   0.0000   0.0000   1.0989
 405.41 0.352144  4.64446   1.1093   0.0000   0.0000   1.1093
 405.48 0.352156  4.65032   1.1088   0.0000   0.0000   1.1088
 405.55 0.352168  4.65618   1.1049   0.0000   0.0000   1.1049
 405.62 0.352180  4.66204   1.1064   0.0000   0.0000   1.1064
 405.69 0.352192  4.66790   1.1138   0.0000   0.0000   1.1138
 405.76 0.352204  4.67376   1.1198   0.0000   0.0000   1.1198
 405.82 0.352215  4.67962   1.1173   0.0000   0.0000   1.1173
 405.89 0.352227  4.68548   1.1062   0.0000   0.0000   1.1062
 405.96 0.352239  4.69134   1.0942   0.0000   0.0000   1.0942
 406.03 0.352251  4.69720   1.0899   0.0000   0.0000   1.0899
 406.10 0.352263  4.70306   1.0942   0.0000   0.0000   1.0942
 406.17 0.352274  4.70892   1.0996   0.0000   0.0000   1.0996
 406.24 0.352286  4.71478   1.0998   0.0000   0.0000   1.0998
 406.31 0.352298  4.72064   1.0963   0.0000   0.0000   1.0963
 406.38 0.352310  4.72651   1.0945   0.0000   0.0000   1.0945
 406.45 0.352322  4.73237   1.0961   0.0000   0.0000   1.0961
 406.52 0.352334  4.73823   1.0978   0.0000   0.0000   1.0978
 406.58 0.352345  4.74409   1.0979   0.0000   0.0000   1.0979
 406.65 0.352357  4.74995   1.0997   0.0000   0.0000   1.0997
 406.72 0.352369  4.75581   1.1058   0.0000   0.0000   1.1058
 406.79 0.352381  4.76167   1.1138   0.0000   0.0000   1.1138
 406.86 0.352393  4.76753   1.1196   0.0000   0.0000   1.1196
