 398.71 0.350986  3.69665   1.1055   0.0000   0.0000   1.1055
 398.78 0.350998  3.70193   1.1071   0.0000   0.0000   1.1071
 398.85 0.351010  3.70720   1.0995   0.0000   0.0000   1.0995
 398.91 0.351022  3.71248   1.0894   0.0000   0.0000   1.0894
 398.98 0.351034  3.71775   1.0863   0.0000   0.0000   1.0863
 399.05 0.351046  3.72302   1.0943   0.0000   0.0000   1.0943
 399.12 0.351058  3.72830   1.1085   0.0000   0.0000   1.1085
 399.19 0.351070  3.73357   1.1201   0.0000   0.0000   1.1201
 399.26 0.351082  3.73885   1.1225   0.0000   0.0000   1.1225
 399.33 0.351094  3.74412   1.1152   0.0000   0.0000   1.1152
 399.40 0.351106  3.74940   1.1046   0.0000   0.0000   1.1046
 399.47 0.351118  3.75467   1.1009   0.0000   0.0000   1.1009
 399.54 0.351130  3.75995   1.1090   0.0000   0.0000   1.1090
 399.61 0.351142  3.76522   1.1246   0.0000   0.0000   1.1246
 399.67 0.351154  3.77050   1.1391   0.0000   0.0000   1.1391
 399.74 0.351166  3.77577   1.1471   0.0000   0.0000   1.1471
 399.81 0.351178  3.78105   1.1474   0.0000   0.0000   1.1474
 399.88 0.351190  3.78632   1.1406   0.0000   0.0000   1.1406
 399.95 0.351202  3.79160   1.1299   0.0000   0.0000   1.1299
 400.02 0.351214  3.79660   1.1224   0.0000   0.0000   1.1224
 400.09 0.351226  3.80095   1.1247   0.0000   0.0000   1.1247
 400.16 0.351238  3.80529   1.1364   0.0000   0.0000   1.1364
 400.23 0.351250  3.80963   1.1505   0.0000   0.0000   1.1505
 400.30 0.351262  3.81397   1.1607   0.0000   0.0000   1.1607
 400.37 0.351274  3.81831   1.1662   0.0000   0.0000   1.1662
 400.43 0.351286  3.82265   1.1688   0.0000   0.0000   1.1688
 400.50 0.351298  3.82699   1.1703   0.0000   0.0000   1.1703
 400.57 0.351310  3.83133   1.1704   0.0000   0.0000   1.1704
 400.64 0.351322  3.83568   1.1671   0.0000   0.0000   1.1671
 400.71 0.351334  3.84002   1.1570   0.0000   0.0000   1.1570
 400.78 0.351346  3.84436   1.1382   0.0000   0.0000   1.1382
 400.85 0.351358  3.84870   1.1130   0.0000   0.0000   1.1130
 400.92 0.351370  3.85304   1.0880   0.0000   0.0000   1.0880
 400.99 0.351382  3.85738   1.0708   0.0000   0.0000   1.0708
 401.06 0.351394  3.86172   1.0664   0.0000   0.0000   1.0664
 401.13 0.351406  3.86607   1.0748   0.0000   0.0000   1.0748
